angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.01,"(569, 221, 118, 118)",0.0,0.0,0.01,0.93,0.04,0.0
0.01,"(570, 222, 116, 116)",0.0,0.01,0.02,0.92,0.05,0.0
0.01,"(569, 220, 121, 121)",0.0,0.0,0.03,0.92,0.04,0.0
0.01,"(570, 222, 116, 116)",0.0,0.01,0.02,0.93,0.04,0.0
0.01,"(570, 221, 118, 118)",0.0,0.0,0.01,0.93,0.04,0.0
0.01,"(569, 221, 120, 120)",0.0,0.01,0.01,0.94,0.04,0.0
0.01,"(570, 222, 119, 119)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(570, 220, 121, 121)",0.0,0.02,0.01,0.87,0.09,0.0
0.01,"(570, 220, 120, 120)",0.0,0.01,0.01,0.88,0.08,0.0
0.01,"(570, 221, 119, 119)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(569, 220, 121, 121)",0.0,0.01,0.01,0.93,0.05,0.0
0.01,"(569, 220, 118, 118)",0.0,0.01,0.02,0.89,0.07,0.0
0.01,"(570, 221, 119, 119)",0.0,0.01,0.01,0.92,0.06,0.0
0.01,"(569, 221, 118, 118)",0.0,0.0,0.01,0.93,0.05,0.0
0.01,"(570, 221, 117, 117)",0.0,0.01,0.01,0.92,0.06,0.0
0.01,"(569, 221, 117, 117)",0.0,0.0,0.01,0.93,0.04,0.0
0.01,"(569, 221, 117, 117)",0.0,0.0,0.01,0.94,0.04,0.0
0.01,"(569, 221, 117, 117)",0.0,0.0,0.01,0.93,0.05,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.93,0.05,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.92,0.05,0.0
0.01,"(568, 220, 119, 119)",0.0,0.0,0.01,0.92,0.06,0.0
0.01,"(569, 220, 119, 119)",0.0,0.01,0.01,0.9,0.07,0.0
0.01,"(569, 221, 118, 118)",0.0,0.01,0.01,0.92,0.05,0.0
0.01,"(569, 221, 118, 118)",0.0,0.01,0.01,0.92,0.06,0.0
0.01,"(568, 221, 118, 118)",0.0,0.0,0.01,0.92,0.06,0.0
0.01,"(569, 221, 118, 118)",0.0,0.01,0.01,0.92,0.06,0.0
0.01,"(569, 221, 118, 118)",0.0,0.01,0.01,0.92,0.06,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.92,0.05,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.92,0.05,0.0
0.01,"(569, 221, 117, 117)",0.0,0.0,0.01,0.93,0.05,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.93,0.05,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.93,0.05,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.92,0.05,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.93,0.05,0.0
0.01,"(569, 221, 118, 118)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(569, 221, 118, 118)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(569, 221, 118, 118)",0.0,0.01,0.01,0.92,0.06,0.0
0.01,"(569, 221, 118, 118)",0.0,0.01,0.01,0.92,0.05,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.92,0.06,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.92,0.05,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.93,0.05,0.0
0.01,"(572, 224, 115, 115)",0.0,0.01,0.0,0.9,0.08,0.0
0.0,"(572, 224, 115, 115)",0.0,0.02,0.0,0.89,0.09,0.0
0.0,"(572, 224, 115, 115)",0.0,0.02,0.0,0.9,0.08,0.0
0.01,"(569, 221, 119, 119)",0.0,0.01,0.0,0.9,0.08,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.88,0.09,0.0
0.0,"(571, 224, 116, 116)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.0,0.9,0.08,0.0
0.0,"(571, 223, 116, 116)",0.0,0.01,0.0,0.91,0.08,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.0,0.9,0.08,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.9,0.08,0.0
0.01,"(569, 221, 117, 117)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(569, 221, 116, 116)",0.0,0.01,0.01,0.92,0.06,0.0
0.01,"(570, 221, 118, 118)",0.0,0.01,0.0,0.92,0.07,0.0
0.01,"(570, 221, 119, 119)",0.0,0.01,0.0,0.9,0.07,0.0
0.0,"(569, 221, 119, 119)",0.0,0.01,0.01,0.93,0.05,0.0
0.01,"(569, 220, 120, 120)",0.0,0.01,0.01,0.91,0.07,0.0
