angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.0,"(598, 221, 123, 123)",0.0,0.0,0.99,0.0,0.0,0.0
0.0,"(598, 221, 123, 123)",0.0,0.0,0.99,0.0,0.0,0.0
0.0,"(599, 221, 122, 122)",0.0,0.0,0.99,0.01,0.0,0.0
0.0,"(598, 221, 123, 123)",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"(598, 221, 123, 123)",0.0,0.0,0.99,0.0,0.0,0.0
0.0,"(599, 221, 122, 122)",0.0,0.0,0.99,0.01,0.0,0.0
0.0,"(599, 221, 122, 122)",0.0,0.0,0.99,0.01,0.01,0.0
0.0,"(595, 218, 126, 126)",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"(595, 218, 126, 126)",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"(595, 218, 126, 126)",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"(595, 218, 126, 126)",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"(598, 221, 123, 123)",0.0,0.0,0.99,0.01,0.0,0.0
0.0,"(598, 221, 123, 123)",0.0,0.0,0.95,0.03,0.02,0.0
0.02,"(598, 220, 124, 124)",0.01,0.01,0.31,0.38,0.27,0.01
0.04,"(597, 218, 125, 125)",0.0,0.01,0.06,0.71,0.17,0.01
0.03,"(597, 218, 125, 125)",0.0,0.01,0.05,0.8,0.12,0.0
0.01,"(598, 220, 123, 123)",0.0,0.02,0.01,0.86,0.1,0.0
0.01,"(599, 221, 121, 121)",0.0,0.02,0.01,0.87,0.09,0.0
0.01,"(599, 220, 122, 122)",0.0,0.01,0.01,0.9,0.07,0.0
0.0,"(598, 219, 124, 124)",0.0,0.0,0.01,0.94,0.04,0.0
0.01,"(599, 220, 121, 121)",0.0,0.02,0.0,0.76,0.21,0.0
0.01,"(598, 219, 123, 123)",0.0,0.01,0.01,0.8,0.17,0.0
0.01,"(596, 218, 124, 124)",0.0,0.01,0.01,0.82,0.15,0.0
0.01,"(600, 221, 119, 119)",0.0,0.03,0.01,0.75,0.2,0.0
0.02,"(597, 218, 123, 123)",0.0,0.02,0.01,0.81,0.15,0.0
0.01,"(596, 217, 125, 125)",0.0,0.01,0.01,0.83,0.14,0.0
0.01,"(598, 219, 121, 121)",0.0,0.02,0.01,0.81,0.15,0.0
0.01,"(598, 219, 122, 122)",0.0,0.01,0.01,0.83,0.14,0.0
0.01,"(597, 218, 124, 124)",0.0,0.01,0.01,0.85,0.12,0.0
0.01,"(600, 219, 121, 121)",0.0,0.01,0.01,0.86,0.11,0.0
0.01,"(599, 219, 121, 121)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(599, 219, 121, 121)",0.0,0.01,0.01,0.88,0.09,0.0
0.01,"(601, 220, 119, 119)",0.0,0.01,0.01,0.87,0.09,0.0
0.01,"(600, 219, 121, 121)",0.0,0.01,0.02,0.9,0.06,0.0
0.01,"(599, 219, 123, 123)",0.0,0.01,0.01,0.93,0.04,0.0
0.01,"(598, 219, 124, 124)",0.0,0.01,0.03,0.92,0.04,0.0
0.01,"(596, 218, 127, 127)",0.0,0.02,0.04,0.88,0.04,0.02
0.01,"(597, 219, 127, 127)",0.0,0.01,0.04,0.89,0.04,0.01
0.01,"(598, 219, 126, 126)",0.0,0.01,0.02,0.92,0.03,0.01
0.01,"(599, 219, 125, 125)",0.0,0.0,0.02,0.94,0.03,0.0
0.01,"(599, 220, 123, 123)",0.0,0.01,0.02,0.94,0.03,0.0
0.01,"(599, 220, 123, 123)",0.0,0.0,0.02,0.94,0.03,0.0
0.01,"(597, 219, 126, 126)",0.0,0.01,0.02,0.95,0.02,0.0
0.01,"(597, 219, 126, 126)",0.0,0.01,0.02,0.94,0.02,0.0
0.01,"(598, 220, 124, 124)",0.0,0.01,0.02,0.93,0.03,0.0
0.01,"(598, 219, 123, 123)",0.0,0.01,0.01,0.92,0.05,0.01
0.01,"(599, 219, 124, 124)",0.0,0.01,0.01,0.95,0.03,0.0
0.01,"(599, 219, 124, 124)",0.0,0.01,0.01,0.95,0.02,0.0
0.01,"(598, 219, 124, 124)",0.0,0.0,0.01,0.95,0.03,0.0
0.01,"(597, 218, 126, 126)",0.0,0.01,0.01,0.92,0.04,0.0
0.01,"(598, 219, 125, 125)",0.0,0.01,0.01,0.94,0.04,0.0
0.01,"(598, 218, 125, 125)",0.0,0.01,0.01,0.92,0.04,0.01
0.01,"(598, 219, 124, 124)",0.0,0.02,0.03,0.81,0.06,0.05
0.02,"(596, 219, 127, 127)",0.0,0.07,0.02,0.69,0.07,0.14
0.02,"(595, 219, 129, 129)",0.0,0.1,0.01,0.43,0.07,0.37
0.02,"(595, 219, 129, 129)",0.0,0.06,0.01,0.24,0.04,0.63
0.04,"(595, 219, 129, 129)",0.0,0.06,0.01,0.15,0.06,0.68
0.05,"(595, 220, 128, 128)",0.0,0.16,0.01,0.19,0.08,0.51
0.05,"(594, 219, 128, 128)",0.0,0.06,0.01,0.63,0.12,0.12
0.02,"(597, 220, 125, 125)",0.0,0.03,0.01,0.83,0.1,0.01
0.01,"(598, 220, 125, 125)",0.0,0.01,0.02,0.89,0.06,0.01
0.01,"(598, 220, 124, 124)",0.0,0.0,0.01,0.95,0.03,0.0
0.01,"(599, 221, 123, 123)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(596, 221, 126, 126)",0.0,0.01,0.01,0.91,0.05,0.01
0.01,"(596, 221, 127, 127)",0.0,0.01,0.01,0.9,0.05,0.01
0.01,"(595, 221, 127, 127)",0.0,0.02,0.02,0.85,0.07,0.03
0.01,"(596, 222, 126, 126)",0.0,0.03,0.01,0.84,0.09,0.02
0.01,"(598, 222, 124, 124)",0.0,0.01,0.01,0.94,0.03,0.0
0.01,"(597, 222, 125, 125)",0.0,0.01,0.01,0.9,0.06,0.0
0.01,"(598, 223, 123, 123)",0.0,0.01,0.01,0.92,0.05,0.0
0.01,"(599, 224, 121, 121)",0.0,0.01,0.01,0.9,0.07,0.0
0.01,"(599, 224, 121, 121)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(599, 224, 120, 120)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(599, 223, 120, 120)",0.0,0.01,0.02,0.89,0.07,0.0
0.01,"(600, 224, 119, 119)",0.0,0.01,0.02,0.88,0.07,0.0
0.01,"(598, 223, 121, 121)",0.0,0.01,0.01,0.89,0.08,0.0
0.01,"(598, 222, 122, 122)",0.0,0.01,0.01,0.88,0.08,0.0
0.01,"(598, 222, 122, 122)",0.0,0.01,0.01,0.89,0.07,0.0
0.01,"(598, 222, 122, 122)",0.0,0.01,0.01,0.9,0.07,0.0
0.01,"(598, 222, 121, 121)",0.0,0.01,0.02,0.91,0.06,0.0
0.01,"(598, 222, 121, 121)",0.0,0.01,0.02,0.9,0.06,0.0
0.01,"(600, 223, 120, 120)",0.0,0.01,0.02,0.9,0.06,0.0
0.01,"(598, 222, 121, 121)",0.0,0.01,0.02,0.88,0.07,0.0
0.01,"(599, 223, 120, 120)",0.0,0.02,0.01,0.82,0.14,0.0
0.01,"(599, 223, 119, 119)",0.0,0.02,0.01,0.84,0.12,0.0
0.01,"(598, 223, 119, 119)",0.0,0.02,0.0,0.81,0.15,0.0
0.01,"(598, 221, 122, 122)",0.0,0.02,0.0,0.79,0.18,0.0
0.01,"(598, 221, 121, 121)",0.0,0.02,0.01,0.84,0.13,0.0
0.01,"(598, 222, 120, 120)",0.0,0.02,0.01,0.84,0.13,0.0
0.0,"(598, 222, 122, 122)",0.0,0.01,0.0,0.88,0.1,0.0
0.01,"(597, 221, 123, 123)",0.0,0.01,0.0,0.88,0.1,0.0
0.0,"(597, 221, 124, 124)",0.0,0.01,0.0,0.92,0.07,0.0
0.01,"(597, 221, 123, 123)",0.0,0.01,0.0,0.87,0.11,0.0
0.01,"(599, 223, 120, 120)",0.0,0.01,0.01,0.86,0.12,0.0
0.01,"(599, 223, 120, 120)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(599, 222, 121, 121)",0.0,0.01,0.01,0.89,0.08,0.0
0.01,"(599, 223, 120, 120)",0.0,0.01,0.01,0.9,0.08,0.0
0.01,"(598, 221, 123, 123)",0.0,0.01,0.01,0.9,0.08,0.0
0.01,"(598, 222, 122, 122)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(597, 222, 122, 122)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(598, 222, 122, 122)",0.0,0.01,0.01,0.91,0.07,0.0
