angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.17,"(593, 168, 134, 134)",0.0,0.01,0.0,0.32,0.51,0.0
0.21,"(593, 167, 135, 135)",0.0,0.0,0.0,0.35,0.43,0.0
0.19,"(593, 168, 134, 134)",0.0,0.01,0.0,0.34,0.47,0.0
0.18,"(593, 168, 134, 134)",0.0,0.01,0.0,0.35,0.47,0.0
0.16,"(593, 167, 135, 135)",0.0,0.0,0.0,0.37,0.46,0.0
0.13,"(593, 168, 133, 133)",0.0,0.01,0.0,0.34,0.53,0.0
0.13,"(593, 168, 133, 133)",0.0,0.01,0.0,0.29,0.57,0.0
0.14,"(594, 168, 134, 134)",0.0,0.01,0.0,0.35,0.5,0.0
0.15,"(593, 168, 134, 134)",0.0,0.01,0.0,0.3,0.54,0.0
0.16,"(594, 168, 132, 132)",0.0,0.01,0.0,0.34,0.49,0.0
0.15,"(593, 167, 134, 134)",0.0,0.0,0.0,0.33,0.51,0.0
0.14,"(593, 168, 132, 132)",0.0,0.01,0.0,0.29,0.56,0.0
0.14,"(593, 168, 133, 133)",0.0,0.01,0.0,0.28,0.58,0.0
0.13,"(593, 168, 133, 133)",0.0,0.01,0.0,0.3,0.56,0.0
0.14,"(593, 167, 134, 134)",0.0,0.0,0.0,0.34,0.51,0.0
0.15,"(593, 167, 134, 134)",0.0,0.0,0.0,0.36,0.49,0.0
0.15,"(593, 167, 134, 134)",0.0,0.0,0.0,0.36,0.49,0.0
0.14,"(592, 168, 134, 134)",0.0,0.01,0.0,0.36,0.49,0.0
0.16,"(592, 167, 135, 135)",0.0,0.0,0.0,0.38,0.46,0.0
0.12,"(593, 168, 134, 134)",0.0,0.01,0.0,0.32,0.56,0.0
0.13,"(593, 168, 134, 134)",0.0,0.01,0.0,0.35,0.51,0.0
0.14,"(592, 168, 133, 133)",0.0,0.01,0.0,0.36,0.49,0.0
0.13,"(592, 168, 133, 133)",0.0,0.01,0.0,0.36,0.5,0.0
0.12,"(593, 168, 133, 133)",0.0,0.01,0.0,0.42,0.45,0.0
0.14,"(593, 168, 133, 133)",0.0,0.01,0.0,0.4,0.46,0.0
0.06,"(593, 169, 132, 132)",0.0,0.01,0.0,0.26,0.67,0.0
0.06,"(592, 169, 132, 132)",0.0,0.01,0.0,0.31,0.62,0.0
0.06,"(592, 169, 132, 132)",0.0,0.01,0.0,0.28,0.65,0.0
0.07,"(591, 168, 134, 134)",0.0,0.01,0.0,0.33,0.59,0.0
0.05,"(592, 168, 133, 133)",0.0,0.01,0.0,0.28,0.66,0.0
0.05,"(592, 168, 133, 133)",0.0,0.01,0.0,0.29,0.65,0.0
0.06,"(594, 168, 134, 134)",0.0,0.01,0.0,0.36,0.58,0.0
0.05,"(595, 169, 133, 133)",0.0,0.01,0.0,0.42,0.52,0.0
0.05,"(595, 169, 133, 133)",0.0,0.01,0.0,0.4,0.54,0.0
0.07,"(593, 168, 132, 132)",0.0,0.01,0.0,0.29,0.63,0.0
0.1,"(592, 167, 134, 134)",0.0,0.01,0.0,0.36,0.54,0.0
0.09,"(591, 167, 134, 134)",0.0,0.01,0.0,0.34,0.57,0.0
0.1,"(592, 168, 132, 132)",0.0,0.01,0.0,0.26,0.63,0.0
0.13,"(592, 167, 133, 133)",0.0,0.0,0.0,0.36,0.51,0.0
0.1,"(595, 168, 133, 133)",0.0,0.01,0.0,0.37,0.53,0.0
0.09,"(595, 168, 133, 133)",0.0,0.01,0.0,0.34,0.56,0.0
0.09,"(594, 168, 132, 132)",0.0,0.01,0.0,0.38,0.52,0.0
0.1,"(594, 168, 132, 132)",0.0,0.01,0.0,0.38,0.51,0.0
0.11,"(594, 168, 132, 132)",0.0,0.01,0.0,0.37,0.52,0.0
0.12,"(594, 168, 132, 132)",0.0,0.01,0.0,0.39,0.49,0.0
0.1,"(594, 168, 132, 132)",0.0,0.01,0.0,0.36,0.53,0.0
0.11,"(594, 168, 131, 131)",0.0,0.01,0.0,0.3,0.58,0.0
0.13,"(593, 167, 133, 133)",0.0,0.01,0.0,0.34,0.52,0.0
0.15,"(593, 167, 133, 133)",0.0,0.01,0.0,0.28,0.56,0.0
0.06,"(592, 166, 135, 135)",0.0,0.01,0.0,0.38,0.55,0.0
0.07,"(591, 165, 136, 136)",0.0,0.0,0.0,0.36,0.56,0.0
0.06,"(592, 166, 135, 135)",0.0,0.01,0.0,0.34,0.59,0.0
0.07,"(592, 166, 135, 135)",0.0,0.0,0.0,0.32,0.61,0.0
0.07,"(592, 166, 134, 134)",0.0,0.0,0.0,0.33,0.59,0.0
0.08,"(592, 166, 134, 134)",0.0,0.01,0.0,0.38,0.53,0.0
0.07,"(592, 166, 135, 135)",0.0,0.0,0.0,0.35,0.58,0.0
0.09,"(591, 165, 134, 134)",0.0,0.01,0.0,0.21,0.68,0.0
0.07,"(593, 164, 134, 134)",0.0,0.02,0.0,0.43,0.48,0.01
0.07,"(592, 164, 134, 134)",0.0,0.02,0.0,0.48,0.42,0.0
0.07,"(592, 164, 134, 134)",0.0,0.03,0.0,0.42,0.48,0.0
0.05,"(593, 164, 134, 134)",0.0,0.02,0.0,0.61,0.33,0.0
0.09,"(592, 165, 134, 134)",0.0,0.02,0.0,0.52,0.36,0.01
0.12,"(591, 166, 133, 133)",0.0,0.03,0.0,0.46,0.39,0.0
0.11,"(590, 166, 133, 133)",0.0,0.02,0.0,0.48,0.39,0.0
0.1,"(594, 166, 135, 135)",0.0,0.02,0.0,0.59,0.27,0.02
0.1,"(593, 165, 138, 138)",0.0,0.03,0.01,0.6,0.24,0.03
0.11,"(594, 166, 137, 137)",0.0,0.04,0.01,0.58,0.22,0.04
0.18,"(592, 166, 134, 134)",0.0,0.05,0.0,0.48,0.25,0.03
0.13,"(594, 167, 136, 136)",0.0,0.03,0.01,0.65,0.15,0.03
0.18,"(593, 167, 133, 133)",0.0,0.03,0.0,0.5,0.28,0.01
0.18,"(591, 166, 134, 134)",0.0,0.03,0.0,0.52,0.25,0.01
0.2,"(592, 166, 134, 134)",0.0,0.04,0.0,0.56,0.2,0.01
0.19,"(594, 167, 132, 132)",0.0,0.06,0.0,0.45,0.28,0.02
0.15,"(593, 166, 134, 134)",0.0,0.05,0.0,0.48,0.3,0.02
0.17,"(595, 167, 132, 132)",0.0,0.06,0.0,0.46,0.28,0.02
0.19,"(595, 167, 132, 132)",0.0,0.05,0.0,0.46,0.28,0.02
0.17,"(595, 167, 131, 131)",0.0,0.06,0.0,0.45,0.3,0.02
0.19,"(595, 167, 131, 131)",0.0,0.05,0.0,0.46,0.29,0.02
0.17,"(595, 167, 131, 131)",0.0,0.05,0.0,0.43,0.34,0.01
0.16,"(595, 167, 131, 131)",0.0,0.04,0.0,0.4,0.39,0.01
0.12,"(594, 166, 132, 132)",0.0,0.03,0.0,0.5,0.35,0.0
0.09,"(595, 166, 136, 136)",0.0,0.01,0.0,0.73,0.15,0.01
0.14,"(595, 167, 135, 135)",0.0,0.02,0.01,0.63,0.19,0.01
0.19,"(595, 168, 136, 136)",0.0,0.04,0.01,0.52,0.22,0.03
0.24,"(594, 170, 135, 135)",0.0,0.05,0.01,0.43,0.21,0.05
0.24,"(595, 171, 133, 133)",0.0,0.04,0.0,0.48,0.22,0.02
0.25,"(595, 172, 132, 132)",0.0,0.04,0.0,0.39,0.31,0.01
0.23,"(595, 172, 133, 133)",0.0,0.04,0.0,0.44,0.26,0.03
0.22,"(595, 172, 133, 133)",0.0,0.05,0.0,0.43,0.27,0.03
0.2,"(595, 172, 133, 133)",0.0,0.04,0.0,0.46,0.26,0.03
0.16,"(595, 172, 132, 132)",0.0,0.04,0.0,0.46,0.33,0.01
0.16,"(595, 172, 133, 133)",0.0,0.04,0.0,0.53,0.25,0.02
0.15,"(595, 172, 133, 133)",0.0,0.03,0.0,0.52,0.28,0.01
0.15,"(595, 172, 133, 133)",0.0,0.04,0.0,0.48,0.32,0.01
0.13,"(595, 172, 133, 133)",0.0,0.03,0.0,0.45,0.37,0.01
0.18,"(595, 172, 133, 133)",0.0,0.02,0.0,0.48,0.31,0.01
0.19,"(594, 172, 132, 132)",0.0,0.02,0.0,0.42,0.37,0.0
0.14,"(594, 171, 133, 133)",0.0,0.02,0.0,0.47,0.37,0.0
0.12,"(594, 171, 132, 132)",0.0,0.02,0.0,0.41,0.45,0.0
0.12,"(594, 169, 133, 133)",0.0,0.01,0.0,0.38,0.48,0.0
0.14,"(595, 169, 132, 132)",0.0,0.02,0.0,0.31,0.53,0.0
0.12,"(595, 169, 131, 131)",0.0,0.02,0.0,0.34,0.52,0.0
0.11,"(596, 169, 131, 131)",0.0,0.02,0.0,0.34,0.53,0.0
0.12,"(595, 167, 132, 132)",0.0,0.01,0.0,0.39,0.48,0.0
0.18,"(595, 167, 131, 131)",0.0,0.02,0.0,0.33,0.47,0.0
0.16,"(595, 166, 131, 131)",0.0,0.01,0.0,0.23,0.6,0.0
0.13,"(597, 165, 131, 131)",0.0,0.02,0.0,0.37,0.47,0.0
0.14,"(598, 165, 130, 130)",0.0,0.02,0.0,0.33,0.52,0.0
0.13,"(598, 164, 131, 131)",0.0,0.02,0.0,0.3,0.56,0.0
0.1,"(599, 164, 131, 131)",0.0,0.02,0.0,0.29,0.59,0.0
0.08,"(600, 164, 132, 132)",0.0,0.02,0.0,0.39,0.51,0.0
