angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.05,"(588, 165, 160, 160)",0,0.01,0,0.33,0.61,0
0.05,"(588, 165, 160, 160)",0,0.01,0,0.31,0.63,0
0.05,"(588, 166, 160, 160)",0,0.01,0,0.21,0.73,0
0.07,"(587, 165, 160, 160)",0,0.01,0,0.23,0.69,0
0.06,"(587, 166, 158, 158)",0,0.01,0,0.18,0.75,0
0.05,"(587, 165, 159, 159)",0,0.01,0,0.21,0.74,0
0.05,"(586, 165, 159, 159)",0,0.01,0,0.19,0.75,0
0.05,"(585, 164, 158, 158)",0,0,0,0.15,0.79,0
0.06,"(583, 161, 163, 163)",0,0.01,0,0.46,0.48,0
0.05,"(586, 163, 157, 157)",0,0.01,0,0.36,0.58,0
0.06,"(588, 163, 153, 153)",0,0.02,0,0.28,0.65,0
0.05,"(589, 164, 149, 149)",0,0.02,0,0.17,0.77,0
0.04,"(589, 162, 148, 148)",0,0.01,0,0.14,0.81,0
0.06,"(588, 160, 149, 149)",0,0.01,0,0.24,0.69,0
0.16,"(583, 156, 150, 150)",0,0.01,0,0.21,0.62,0
0.06,"(588, 158, 147, 147)",0,0.01,0,0.44,0.48,0
0.03,"(585, 155, 152, 152)",0,0.01,0,0.7,0.26,0
0.05,"(588, 159, 142, 142)",0,0.01,0,0.28,0.66,0
0.04,"(587, 159, 142, 142)",0,0.01,0,0.3,0.65,0
0.04,"(586, 156, 148, 148)",0,0,0,0.67,0.29,0
0.07,"(585, 161, 140, 140)",0,0.02,0,0.31,0.6,0
0.09,"(583, 162, 139, 139)",0,0.01,0,0.46,0.43,0
0.07,"(582, 165, 137, 137)",0,0.02,0,0.38,0.54,0
0.04,"(587, 167, 137, 137)",0,0.02,0,0.46,0.48,0
0.02,"(586, 168, 138, 138)",0,0.02,0,0.55,0.42,0
0.01,"(587, 170, 137, 137)",0,0.01,0,0.74,0.25,0
0.02,"(588, 173, 132, 132)",0,0.03,0,0.6,0.36,0
0.01,"(588, 174, 131, 131)",0,0.03,0,0.68,0.28,0
0.01,"(589, 174, 129, 129)",0,0.03,0,0.71,0.26,0
0,"(587, 171, 135, 135)",0,0.01,0,0.81,0.17,0
0.01,"(587, 171, 134, 134)",0,0.01,0,0.79,0.2,0
0.01,"(589, 173, 131, 131)",0,0.01,0,0.78,0.19,0
0,"(590, 174, 131, 131)",0,0.01,0,0.88,0.1,0
0.01,"(591, 176, 130, 130)",0,0.01,0,0.89,0.1,0
0.01,"(593, 178, 128, 128)",0,0.01,0,0.89,0.1,0
0.01,"(593, 181, 127, 127)",0,0.01,0,0.89,0.09,0
0,"(591, 182, 132, 132)",0,0.01,0,0.92,0.07,0
0.01,"(593, 185, 128, 128)",0,0.01,0,0.87,0.11,0
0.01,"(593, 187, 127, 127)",0,0.01,0,0.87,0.11,0
0,"(592, 187, 129, 129)",0,0.01,0,0.92,0.07,0
0.01,"(592, 188, 128, 128)",0,0.01,0,0.9,0.09,0
0,"(590, 187, 131, 131)",0,0.01,0,0.88,0.11,0
0.01,"(592, 188, 129, 129)",0,0.01,0,0.9,0.09,0
0.01,"(592, 188, 129, 129)",0,0.01,0,0.88,0.1,0
0.01,"(592, 188, 129, 129)",0,0.01,0,0.92,0.05,0
0.03,"(592, 188, 129, 129)",0,0.01,0,0.85,0.11,0
0.02,"(592, 189, 129, 129)",0,0.01,0.01,0.87,0.09,0
0.04,"(592, 191, 129, 129)",0,0.02,0.01,0.79,0.14,0
0.04,"(593, 193, 128, 128)",0,0.02,0.01,0.75,0.17,0.01
0.06,"(593, 193, 128, 128)",0,0.02,0.01,0.73,0.17,0.01
0.13,"(594, 196, 123, 123)",0,0.05,0,0.57,0.24,0.01
0.06,"(593, 195, 128, 128)",0,0.03,0.01,0.68,0.21,0.01
0.06,"(593, 195, 128, 128)",0,0.03,0,0.69,0.21,0.01
0.06,"(593, 195, 128, 128)",0,0.03,0.01,0.7,0.21,0.01
0.06,"(593, 195, 128, 128)",0,0.03,0.01,0.7,0.19,0.02
0.09,"(592, 195, 129, 129)",0,0.03,0.01,0.68,0.16,0.03
0.09,"(590, 195, 131, 131)",0,0.02,0.02,0.72,0.12,0.02
0.11,"(590, 195, 132, 132)",0,0.04,0.03,0.6,0.16,0.05
0.11,"(590, 194, 133, 133)",0,0.03,0.02,0.68,0.14,0.02
0.05,"(590, 194, 132, 132)",0,0.02,0.01,0.75,0.16,0.01
0.12,"(591, 198, 126, 126)",0,0.03,0,0.64,0.2,0.01
0.1,"(590, 195, 132, 132)",0,0.03,0.01,0.65,0.21,0.01
0.12,"(591, 197, 130, 130)",0,0.03,0.01,0.66,0.18,0.01
0.16,"(591, 198, 132, 132)",0,0.03,0.02,0.58,0.14,0.07
0.11,"(592, 199, 130, 130)",0,0.02,0.01,0.66,0.18,0.02
0.05,"(593, 200, 128, 128)",0,0.01,0.01,0.6,0.34,0
0.03,"(594, 201, 127, 127)",0,0.01,0.01,0.56,0.4,0
0.06,"(592, 200, 129, 129)",0,0.01,0,0.45,0.48,0
