angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.05,"(574, 184, 131, 131)",0.0,0.0,0.0,0.76,0.19,0.0
0.05,"(575, 184, 130, 130)",0.0,0.0,0.0,0.76,0.19,0.0
0.05,"(575, 184, 130, 130)",0.0,0.0,0.0,0.74,0.2,0.0
0.05,"(576, 186, 128, 128)",0.0,0.01,0.0,0.65,0.29,0.0
0.05,"(576, 185, 129, 129)",0.0,0.0,0.0,0.7,0.25,0.0
0.05,"(576, 185, 129, 129)",0.0,0.0,0.0,0.74,0.21,0.0
0.05,"(576, 185, 129, 129)",0.0,0.0,0.0,0.72,0.22,0.0
0.05,"(576, 185, 129, 129)",0.0,0.0,0.0,0.75,0.2,0.0
0.06,"(576, 185, 128, 128)",0.0,0.0,0.0,0.71,0.23,0.0
0.05,"(576, 185, 128, 128)",0.0,0.0,0.0,0.72,0.22,0.0
0.06,"(576, 185, 128, 128)",0.0,0.0,0.0,0.72,0.22,0.0
0.05,"(575, 183, 132, 132)",0.0,0.0,0.0,0.67,0.27,0.0
0.07,"(574, 184, 131, 131)",0.0,0.0,0.0,0.66,0.26,0.0
0.06,"(577, 185, 127, 127)",0.0,0.0,0.0,0.68,0.26,0.0
0.06,"(575, 184, 130, 130)",0.0,0.0,0.0,0.74,0.19,0.0
0.06,"(576, 185, 128, 128)",0.0,0.0,0.0,0.71,0.22,0.0
0.05,"(576, 185, 129, 129)",0.0,0.0,0.0,0.72,0.22,0.0
0.04,"(576, 185, 129, 129)",0.0,0.0,0.0,0.73,0.21,0.0
0.05,"(576, 185, 129, 129)",0.0,0.0,0.0,0.74,0.2,0.0
0.04,"(576, 185, 129, 129)",0.0,0.0,0.0,0.77,0.19,0.0
0.04,"(576, 185, 129, 129)",0.0,0.0,0.0,0.76,0.2,0.0
0.04,"(575, 184, 130, 130)",0.0,0.0,0.0,0.8,0.16,0.0
0.04,"(575, 184, 131, 131)",0.0,0.0,0.0,0.72,0.23,0.0
0.07,"(574, 185, 129, 129)",0.0,0.0,0.0,0.65,0.28,0.0
0.04,"(575, 184, 131, 131)",0.0,0.0,0.0,0.74,0.22,0.0
0.04,"(575, 184, 131, 131)",0.0,0.0,0.0,0.72,0.24,0.0
